EF0704664|2014-10-17 09:58|No Valid Permit Displayed|14th & W Street|NE 5C5750
EF0804856|2014-10-17 10:00|No Valid Permit Displayed|18th & R Parking Garage|NE 8-1685
EF0804857|2014-10-17 10:01|No Valid Permit Displayed|18th & R Parking Garage|NE TFS660
EF0804858|2014-10-17 10:05|No Valid Permit Displayed|18th & R Parking Garage|NE 72-1695
EF0804859|2014-10-17 10:06|Parking in Unauthorized Area|18th & R Parking Garage|NE TPU188
EF0704665|2014-10-17 10:15|No Valid Permit Displayed|North Stadium|CA 8H19288
EF0804860|2014-10-17 10:22|No Valid Permit Displayed|Westbrook Music Building|NE STL057
EF0504899|2014-10-17 10:28|Expired Meter|Activities|NE TLX163
EF0504900|2014-10-17 10:29|Expired Meter|Activities|NE RYN105
EF0804861|2014-10-17 10:37|Parking in Unauthorized Area|Inside Loop|NE RWI549
EF0804862|2014-10-17 10:40|Parking in Unauthorized Area|Inside Loop|NE 8D5883
EF0704666|2014-10-17 10:44|Parking in Unauthorized Area|Harper Schramm Smith|NE RRG884
EF0704667|2014-10-17 11:11|Parking in Unauthorized Area|14th & W Street|NE TEL622
EF0405626|2014-10-17 11:17|No Valid Permit Displayed|Inside Loop|NE TKD931
EF0405627|2014-10-17 11:21|No Valid Permit Displayed|Inside Loop|NE 50B382
EF0704668|2014-10-17 11:30|Overtime|Harper Schramm Smith|NE TIU191
EF0405628|2014-10-17 11:37|Overtime|Westbrook Music Building|NE 14CUBS
EF0405629|2014-10-17 11:39|Parking in Unauthorized Area|Westbrook Music Building|NE 8-D7023
EF0704669|2014-10-17 11:42|Expired Meter|14th & W Street|NE TMI024
EF0704670|2014-10-17 11:46|Improper Parking|14th & W Street|NE 7-6595
EF0704671|2014-10-17 11:52|Expired Meter|Boathouse|TX BX2C902
EF0704672|2014-10-17 12:03|No Valid Permit Displayed|Court Street Lot|NE TJT932
EF0704673|2014-10-17 12:11|Parking in Unauthorized Area|Harper Schramm Smith|NE SEH616
EF0305176|2014-10-17 12:13|Expired Meter|South Stadium|NE TFF682
EF0704674|2014-10-17 12:14|No Valid Permit Displayed|Harper Schramm Smith|NE TMC390
EF0305177|2014-10-17 12:15|Expired Meter|South Stadium|NE TGX101
EF0305178|2014-10-17 12:18|Expired Meter|South Stadium|NE 1U134959
EF0305179|2014-10-17 12:20|Expired Meter|South Stadium|NE BA033209
EF0305180|2014-10-17 12:21|Expired Meter|South Stadium|NE SPL429
EF0305181|2014-10-17 12:22|Expired Meter|South Stadium|NE SEU000
EF0704675|2014-10-17 12:26|No Valid Permit Displayed|14th & W Street|NE RYS084
EF0203951|2014-10-17 12:28|Expired Meter|Abel|SD 62HB24
EF0305182|2014-10-17 12:32|Expired Meter|South Stadium|NE 7B7068
EF0203952|2014-10-17 12:34|Parking in Unauthorized Area|Sandoz|NE 28C451
EF0203953|2014-10-17 12:36|Parking in Unauthorized Area|Sandoz|NE SEU425
EF0203954|2014-10-17 12:44|Parking in Unauthorized Area|Sandoz|NE 9E807
EF0704676|2014-10-17 12:47|No Valid Permit Displayed|Housing|NE RST878
EF0305183|2014-10-17 12:51|Parking in Unauthorized Area|Champions Club|NE 6B8726
EF0305184|2014-10-17 12:54|No Valid Permit Displayed|Champions Club|NE TGV444
EF0305185|2014-10-17 13:01|No Valid Permit Displayed|Champions Club|NE RYE327
EF0203955|2014-10-17 13:23|No Valid Permit Displayed|19th Street/R-U Street|NE SRX092
EF0704677|2014-10-17 13:27|Improper Parking|14th & W Street|NE SSV957
EF0704678|2014-10-17 13:28|No Valid Permit Displayed|14th & W Street|NE ANTONIA
EF0203956|2014-10-17 13:33|Parking in Unauthorized Area|19th Street/R-U Street|NE SJJ190
EF0305186|2014-10-17 13:34|Expired Meter|Sapp Drive|NE 9A7210
EF0305187|2014-10-17 13:35|Expired Meter|Sapp Drive|NE 8E7510
EF0704679|2014-10-17 13:36|Parking in Unauthorized Area|Harper Schramm Smith|NE 47C143
EF0704680|2014-10-17 13:39|No Valid Permit Displayed|Harper Schramm Smith|NE 6A9115
EF0203957|2014-10-17 13:40|No Valid Permit Displayed|19th Street/R-U Street|NE 15H370
EF0203958|2014-10-17 13:43|Parking in Unauthorized Area|19th Street/R-U Street|NE TEB347
EF0305188|2014-10-17 14:31|Expired Meter|Sapp Drive|IA SHWNTEL
EF0305189|2014-10-17 14:34|Expired Meter|South Stadium|NE TKA152
EF0305190|2014-10-17 14:35|Expired Meter|South Stadium|NE TEF209
EF0305191|2014-10-17 14:36|Expired Meter|South Stadium|NE TGY347
EF0305192|2014-10-17 14:38|Expired Meter|South Stadium|NE 10AA82
EF0305193|2014-10-17 14:39|No Valid Permit Displayed|South Stadium|NE SMW558
EF0104370|2014-10-17 14:56|Overtime|South Stadium|NE 8B7945
EF0104371|2014-10-17 15:00|Overtime|South Stadium|NE 29L18
EF0203959|2014-10-17 15:19|Expired Meter|Union|NE SIX210
EF0305194|2014-10-17 15:26|Expired Meter|14th & W Street|NE TAH151
EF0305195|2014-10-17 15:28|Expired Meter|14th & W Street|NE TEB522
EF0305196|2014-10-17 15:30|Expired Meter|14th & W Street|NE 63B327
EF0203960|2014-10-17 15:31|Expired Meter|13th & R Lot|NE 36E108
EF0203961|2014-10-17 15:34|Expired Meter|13th & R Lot|NE TMG695
EF0305197|2014-10-17 15:37|Expired Meter|Sapp Drive|NE 9A7210
EF0203962|2014-10-17 15:43|No Valid Permit Displayed|Andersen|NE 20K408
EF0305198|2014-10-17 16:46|Expired Meter|South Stadium|NE 9D4772
EF0305199|2014-10-17 16:47|Expired Meter|South Stadium|NE SSD214
EF0305200|2014-10-17 16:54|Expired Meter|Housing|NE SUR794
EF0305201|2014-10-17 16:55|Expired Meter|Housing|NE 11P296
EF0305202|2014-10-17 17:00|Expired Meter|14th & W Street|NE TAH760
EF0305203|2014-10-17 17:02|Expired Meter|14th & W Street|NE 11J326
EF0305204|2014-10-17 17:06|Expired Meter|Union|NE 22G880
EF0305205|2014-10-17 17:13|Expired Meter|Eastside Suites|NE 35D858
EF0305206|2014-10-17 17:14|Expired Meter|Eastside Suites|NE 68H168
EF0305207|2014-10-17 21:40|Overtime|Stadium Drive Parking Garage|NE 57C911
EF0305208|2014-10-17 21:43|Overtime|Stadium Drive Parking Garage|CO 294YIV
EF0504901|2014-10-20 07:13|Parking in Unauthorized Area|Morrill Hall Misc|NE SYR181
EF0504902|2014-10-20 07:19|Expired Meter|Union|NE CN045294
EF0504903|2014-10-20 07:20|Expired Meter|Union|NE TML652
EF0504904|2014-10-20 07:22|Expired Meter|Union|NE RZY860
EF0504905|2014-10-20 07:37|No Valid Permit Displayed|Devaney North|NE ASC6825
EF0504906|2014-10-20 07:43|Overtime|Morrill Hall Misc|NE SEJ478
EF0504907|2014-10-20 07:44|Overtime|Morrill Hall Misc|NE SAL758
EF0504908|2014-10-20 07:46|Overtime|Morrill Hall Misc|NE SDA674
EF0504909|2014-10-20 07:48|Overtime|Morrill Hall Misc|NE SLB323
EF0504910|2014-10-20 07:55|Parking in Unauthorized Area|Pound Hall|NE THS242
EF0504911|2014-10-20 08:07|No Valid Permit Displayed|Dental North|NE 10-1507
EF0504912|2014-10-20 08:29|Parking in Unauthorized Area|Harper Schramm Smith|NE TML158
EF0504913|2014-10-20 08:31|Parking in Unauthorized Area|Harper Schramm Smith|NE 11D657
EF0504914|2014-10-20 08:44|No Valid Permit Displayed|Vet Basic Science|NE TJU973
EF0504915|2014-10-20 08:56|Expired Meter|14th & W Street|NE TEF170
EF0504916|2014-10-20 09:17|Expired Meter|South Stadium|NE TAM901
EF0504917|2014-10-20 09:23|No Valid Permit Displayed|North Stadium|NE 518NZY
EF0504918|2014-10-20 09:26|No Valid Permit Displayed|North Stadium|NE TEF658
EF0504919|2014-10-20 09:27|No Valid Permit Displayed|North Stadium|CO 518NZY
EF0504920|2014-10-20 10:14|Expired Meter|East Union|NE TEE414
EF0504921|2014-10-20 10:28|No Valid Permit Displayed|19th Street/R-U Street|CO 660PCQ
EF0504922|2014-10-20 10:34|No Valid Permit Displayed|19th Street/R-U Street|NE BR66567
EF0405630|2014-10-20 10:35|Expired Meter|Housing|RI 671269
EF0504923|2014-10-20 10:35|No Valid Permit Displayed|19th Street/R-U Street|TX BR66567
EF0504924|2014-10-20 10:37|No Valid Permit Displayed|19th Street/R-U Street|OR 332GQE
EF0405631|2014-10-20 10:41|No Parking Area; Fail,Dead,OOO|Housing|NE SPD466
EF0405632|2014-10-20 10:44|No Valid Permit Displayed|Harper Dining Center|NE 20-6157
EF0504925|2014-10-20 11:03|No Valid Permit Displayed|North Stadium|NE TIX630
EF0504926|2014-10-20 11:05|No Valid Permit Displayed|North Stadium|NE RXV611
EF0504927|2014-10-20 11:07|No Valid Permit Displayed|North Stadium|NE 22D788
EF0405633|2014-10-20 11:08|No Valid Permit Displayed|Harper Schramm Smith|NE SFG836
EF0504928|2014-10-20 11:10|No Valid Permit Displayed|North Stadium|NE TMC623
EF0405634|2014-10-20 11:12|Parking in Unauthorized Area|Harper Schramm Smith|NE TMF048
EF0405635|2014-10-20 11:15|Parking in Unauthorized Area|Harper Schramm Smith|NE 41-1212
EF0405636|2014-10-20 11:19|Parking in Unauthorized Area|Harper Schramm Smith|NE 13D615
EF0405637|2014-10-20 11:25|No Valid Permit Displayed|Harper Schramm Smith|KS 963EMS
EF0504929|2014-10-20 11:31|Expired Meter|Law College South|NE SNJ422
EF0405638|2014-10-20 11:32|Parking in Unauthorized Area|Housing|SD 61W649
EF0504930|2014-10-20 11:33|Expired Meter|Law College South|NE SKE403
EF0405639|2014-10-20 11:34|No Valid Permit Displayed|Housing|NE TMM711
EF0504931|2014-10-20 11:34|Expired Meter|Law College South|NE SNF214
EF0405640|2014-10-20 11:35|No Valid Permit Displayed|Housing|NE TLP437
EF0405641|2014-10-20 11:36|No Valid Permit Displayed|Housing|NE TJY222
EF0405642|2014-10-20 11:37|Parking in Unauthorized Area|Housing|NE RRI944
EF0405643|2014-10-20 11:38|Parking in Unauthorized Area|Housing|NE P421177
EF0405644|2014-10-20 11:40|Parking in Unauthorized Area|Housing|NE RRI944
EF0405645|2014-10-20 11:48|No Valid Permit Displayed|Nebraska Hall Dock|NE SCH383
EF0405646|2014-10-20 11:58|Expired Meter|Boathouse|NE TMK428
EF0405647|2014-10-20 12:01|Expired Meter|Boathouse|NE TEK867
EF0405648|2014-10-20 13:52|No Valid Permit Displayed|14th & Court Street|TX CX9N130
EF0405649|2014-10-20 14:02|No Valid Permit Displayed|Harper Schramm Smith|NE 9A341
EF0104372|2014-10-21 07:23|No Valid Permit Displayed|Harper Dining Center|NE TEH689
EF0504932|2014-10-21 07:25|No Valid Permit Displayed|Dental North|NE 10-1507
EF0104373|2014-10-21 07:31|No Valid Permit Displayed|Harper Schramm Smith|NE 41-1212
EF0104374|2014-10-21 07:38|Parking in Unauthorized Area|Harper Schramm Smith|NE RRB870
EF0504933|2014-10-21 07:44|No Valid Permit Displayed|19th Street/R-U Street|CO 660PCQ
EF0504934|2014-10-21 07:47|No Valid Permit Displayed|19th Street/R-U Street|TX BR66567
EF0504935|2014-10-21 07:53|No Valid Permit Displayed|19th Street/R-U Street|NE 1F123588
EF0104375|2014-10-21 08:00|No Valid Permit Displayed|Pound Hall|NE TGU561
EF0104376|2014-10-21 08:02|No Valid Permit Displayed|Pound Hall|NE 29E446
EF0104377|2014-10-21 08:10|No Valid Permit Displayed|Sandoz|NE SUI703
EF0504936|2014-10-21 08:24|Expired Meter|South Stadium|NE 17F507
EF0504937|2014-10-21 08:32|Parking in Unauthorized Area|North Stadium|NE 18Z933
EF0504938|2014-10-21 08:35|Parking in Unauthorized Area|North Stadium|NE SLD368
EF0504939|2014-10-21 08:37|Parking in Unauthorized Area|North Stadium|NE 6-4027
EF0104378|2014-10-21 08:52|No Valid Permit Displayed|Boathouse|NE 11L845
EF0104379|2014-10-21 08:59|No Valid Permit Displayed|14th & W Street|TX DJN5521
EF0504940|2014-10-21 09:00|No Valid Permit Displayed|Dental North|NE YEB04548
EF0104380|2014-10-21 09:09|Parking in Unauthorized Area|14th & W Street|NE 8E3037
EF0104381|2014-10-21 09:14|Parking in Unauthorized Area|14th & W Street|NE 4LFW363
EF0104382|2014-10-21 09:16|Parking in Unauthorized Area|14th & W Street|NE 656WXH
EF0104383|2014-10-21 09:20|Parking in Unauthorized Area|14th & W Street|WI 656WXH
EF0104384|2014-10-21 09:22|Parking in Unauthorized Area|14th & W Street|CA 4LFW363
EF0104385|2014-10-21 09:44|No Valid Permit Displayed|14th & W Street|TX DJN5521
EF0104386|2014-10-21 09:48|Parking in Unauthorized Area|14th & W Street|NE 8E3037
EF0504941|2014-10-21 09:49|No Valid Permit Displayed|Hardin Hall|CO 342OTB
EF0104387|2014-10-21 09:56|Expired Meter|Union|NE TML652
EF0504942|2014-10-21 09:59|No Valid Permit Displayed|Biochemistry|NE 33B271
EF0104388|2014-10-21 10:16|No Valid Permit Displayed|19th & Y Contractor Parking|NE SGS116
EF0504943|2014-10-21 10:16|No Valid Permit Displayed|Court Street Lot|NE 49E42
EF0504944|2014-10-21 10:20|No Valid Permit Displayed|Devaney South|NE SFT443
EF0203963|2014-10-21 10:23|Parking in Unauthorized Area|Champions Club|NE SYB348
EF0104389|2014-10-21 10:28|No Parking Area|Union|NE SUB322
EF0104390|2014-10-21 10:32|Expired Meter|Union|NE SSS960
EF0104391|2014-10-21 10:34|Expired Meter|Union|NE SSV957
EF0504945|2014-10-21 10:45|Expired Meter|Law College South|NE RYP291
EF0504946|2014-10-21 10:48|No Parking Area; Fail,Dead,OOO|Law College South|NE RYM720
EF0405650|2014-10-21 10:51|Overtime|Outdoor Adventures Center|NE RRC063
EF0203964|2014-10-21 10:53|Expired Meter|South Stadium|KS 360BTS
EF0203965|2014-10-21 10:56|Expired Meter|South Stadium|NE TLF035
EF0104392|2014-10-21 10:57|Parking in Unauthorized Area|Harper Schramm Smith|NE TLW601
EF0203966|2014-10-21 11:00|Expired Meter|South Stadium|NE SUD834
EF0203967|2014-10-21 11:04|Expired Meter|South Stadium|CO 681PQ
EF0203968|2014-10-21 11:06|Expired Meter|South Stadium|NE 17F507
EF0405651|2014-10-21 11:13|Parking in Unauthorized Area|Health Center|NE RPV327
EF0405652|2014-10-21 11:17|Parking in Unauthorized Area|Andersen|NE RZW714
EF0405653|2014-10-21 11:25|Parking in Unauthorized Area|Westbrook Music Building|NE SKR017
EF0203969|2014-10-21 11:29|No Valid Permit Displayed|Sheldon|NE TDDW835
EF0203970|2014-10-21 11:31|No Valid Permit Displayed|Sheldon|NE 16G51
EF0203971|2014-10-21 11:32|No Valid Permit Displayed|Sheldon|MA 469XA4
EF0504947|2014-10-21 11:33|Expired Meter|East Union|NE SUB822
EF0504948|2014-10-21 11:35|Expired Meter|East Union|NE SES260
EF0203972|2014-10-21 11:38|Expired Meter|North Stadium|NE TED017
EF0203973|2014-10-21 11:39|Expired Meter|North Stadium|NE POOLSYD
EF0104393|2014-10-21 12:28|Expired Meter|13th & R Lot|NE SSN569
EF0104394|2014-10-21 12:31|Expired Meter|13th & R Lot|NE RUS980
EF0104395|2014-10-21 12:36|Parking in Unauthorized Area|Alexander North|NE 16S7
EF0305209|2014-10-21 12:37|Expired Meter|Beadle Visitor|GA PBV8168
EF0104396|2014-10-21 12:53|No Valid Permit Displayed|Westbrook Music Building|NE SDS075
EF0104397|2014-10-21 13:09|Parking in Unauthorized Area|Loop|NE RPX916
EF0305210|2014-10-21 13:10|Expired Meter|Eastside Suites|NE SHY627
EF0305211|2014-10-21 13:11|Expired Meter|Eastside Suites|NE SHY627
EF0104398|2014-10-21 13:12|No Valid Permit Displayed|Loop|NE SVK265
EF0104399|2014-10-21 13:19|Parking in Unauthorized Area|Morrill Hall Misc|IA BIZ216
EF0203974|2014-10-21 13:20|Expired Meter|South Stadium|NJ G75CYK
EF0203975|2014-10-21 13:22|Expired Meter|South Stadium|NE TEE960
EF0104400|2014-10-21 13:23|No Valid Permit Displayed|Bancroft|KS 546GBB
EF0203976|2014-10-21 13:31|No Valid Permit Displayed|South Stadium|TX ANO8773
EF0104401|2014-10-21 13:32|Parking in Unauthorized Area|Union|NE SHK480
EF0203977|2014-10-21 13:34|No Valid Permit Displayed|South Stadium|NE TKE491
EF0203978|2014-10-21 13:36|Parking in Unauthorized Area|South Stadium|WA AMN2103
EF0104402|2014-10-21 13:40|Expired Meter|13th & R Lot|MO SL1Y6S
EF0104403|2014-10-21 13:42|Expired Meter|13th & R Lot|NE 25D405
EF0104404|2014-10-21 13:53|No Valid Permit Displayed|Andersen|CA 6TYP903
EF0104405|2014-10-21 14:13|No Valid Permit Displayed|Loop|NE SXW669
EF0104406|2014-10-21 14:19|Parking in Unauthorized Area|Inside Loop|NE TJS835
EF0104407|2014-10-21 14:24|Parking in Unauthorized Area|Inside Loop|NE 44B683
EF0104408|2014-10-21 14:27|No Valid Permit Displayed|Loop|NE TGH798
EF0104409|2014-10-21 14:38|Parking in Unauthorized Area|Health Center|NE 11G129
EF0104410|2014-10-21 14:43|No Valid Permit Displayed|15th Street|IL E225194
EF0104411|2014-10-21 14:50|Parking in Unauthorized Area|Alexander North|NE 28D580
EF0104412|2014-10-21 15:07|No Valid Permit Displayed|Westbrook Music Building|NE SNN707
EF0104413|2014-10-21 15:10|No Valid Permit Displayed|Lied Center|FL 652YSP
EF0104414|2014-10-21 15:29|Parking in Unauthorized Area|Bancroft|NE SKI363
EF0104415|2014-10-21 15:36|Parking in Unauthorized Area|Health Center|NE GEDTOUR
EF0104416|2014-10-21 15:43|Expired Meter|Union|NE TSE125
EF0104417|2014-10-21 15:52|Expired Meter|13th & R Lot|NE SRJ694
EF0104418|2014-10-21 15:54|Expired Meter|13th & R Lot|NE TRP745
EF0104419|2014-10-21 16:06|No Valid Permit Displayed|Westbrook Music Building|NE 50C190
EF0305212|2014-10-21 16:18|No Valid Permit Displayed|East Campus Loop|NE 3A4308
EF0104420|2014-10-21 16:34|Parking in Unauthorized Area|Morrill Hall Misc|NE SHC110
EF0104421|2014-10-21 16:35|No Valid Permit Displayed|Morrill Hall Misc|MO YD2N0D
EF0104422|2014-10-21 16:38|No Valid Permit Displayed|Bancroft|NE SET588
EF0104423|2014-10-21 16:43|No Valid Permit Displayed|Health Center Patient|NE 2A575633
EF0203979|2014-10-21 16:51|No Valid Permit Displayed|North Stadium|NE SPW110
EF0203980|2014-10-21 16:57|No Valid Permit Displayed|14th & Avery Lot|NE 9B5789
EF0305213|2014-10-21 18:48|Overtime|Stadium Drive Parking Garage|MO DG1X3L
EF0305214|2014-10-21 23:01|Overtime|Stadium Drive Parking Garage|NE RUS973
EF0704681|2014-10-22 07:12|No Valid Permit Displayed|North Stadium|OH FTW1114
EF0305215|2014-10-22 07:23|No Valid Permit Displayed|Burr|NE 20T808
EF0704682|2014-10-22 07:37|No Valid Permit Displayed|Champions Club|NE 29D929
EF0704683|2014-10-22 07:46|No Valid Permit Displayed|Utility Plant|NE TGL967
EF0704684|2014-10-22 07:51|Expired Meter|Sapp Drive|NE TEC127
EF0604343|2014-10-22 07:57|Parking in Unauthorized Area|Pound Hall|IN 819JN
EF0604344|2014-10-22 08:00|No Valid Permit Displayed|Pound Hall|NE TPG372
EF0704685|2014-10-22 08:02|Expired Meter|South Stadium|NE TCX218
EF0305216|2014-10-22 08:08|No Valid Permit Displayed|Dental North|NE 44688
EF0305217|2014-10-22 08:14|Parking in Unauthorized Area|Dental North|NE SBS871
EF0305218|2014-10-22 08:23|Parking in Unauthorized Area|Law on the Loop|NE 35-E7
EF0604345|2014-10-22 08:37|Parking in Unauthorized Area|Loop|TN R4308X
EF0604346|2014-10-22 08:45|Expired Meter|Union|NE TML652
EF0305219|2014-10-22 08:46|Expired Meter|East Union|NE TAN100
EF0604347|2014-10-22 08:46|Expired Meter|Union|NE TMC810
EF0305220|2014-10-22 08:48|No Valid Permit Displayed|East Union|NE SEU439
EF0305221|2014-10-22 08:50|No Valid Permit Displayed|East Union|NE 8B8248
EF0704686|2014-10-22 08:56|No Valid Permit Displayed|18th & R Parking Garage|NE TRA039
EF0305222|2014-10-22 08:59|No Valid Permit Displayed|Park Apartments|NE THF111
EF0604348|2014-10-22 09:01|No Valid Permit Displayed|Andersen|NE THF965
EF0604349|2014-10-22 09:04|Parking in Unauthorized Area|Andersen|NE SZM029
EF0305223|2014-10-22 09:12|No Valid Permit Displayed|Activities|NE SSJ928
EF0305224|2014-10-22 09:15|Improper Parking|Activities|NE TJU017
EF0305225|2014-10-22 09:16|No Valid Permit Displayed|Activities|CO 389VAL
EF0504949|2014-10-22 09:27|Parking in Unauthorized Area|14th & Avery Lot|NE 13G956
EF0405654|2014-10-22 09:29|Parking in Unauthorized Area|Pound Hall|NE SYG709
EF0405655|2014-10-22 09:34|Parking in Unauthorized Area|Health Center|NE TKD376
EF0405656|2014-10-22 09:47|Expired Meter|Boathouse|NE 61-408
EF0305226|2014-10-22 09:48|Parking in Unauthorized Area|Dental North|NE RRC825
EF0305227|2014-10-22 09:50|Parking in Unauthorized Area|Dental North|NE 37E81
EF0405657|2014-10-22 09:53|No Valid Permit Displayed|Housing|NE TJP663
EF0405658|2014-10-22 09:55|Expired Meter|Housing|NE 6A5655
EF0405659|2014-10-22 10:01|No Valid Permit Displayed|Harper Dining Center|MN 592DKP
EF0405660|2014-10-22 10:03|No Valid Permit Displayed|Harper Dining Center|NE XD142536
EF0405661|2014-10-22 10:07|No Valid Permit Displayed|Harper Schramm Smith|NE 1-2520
EF0804863|2014-10-22 10:07|Expired Meter|South Stadium|NE TEL318
EF0804864|2014-10-22 10:08|Expired Meter|South Stadium|NE SEE995
EF0405662|2014-10-22 10:08|No Valid Permit Displayed|Harper Schramm Smith|NE WH220581
EF0305228|2014-10-22 10:10|Expired Meter|East Union|SD 7DH032
EF0405663|2014-10-22 10:10|No Valid Permit Displayed|Harper Schramm Smith|NE SYK228
EF0804865|2014-10-22 10:10|Expired Meter|South Stadium|NE TAE584
EF0305229|2014-10-22 10:12|Expired Meter|East Union|NE TLZ004
EF0405664|2014-10-22 10:12|Improper Display of Permit|Harper Schramm Smith|NE 31F259
EF0804866|2014-10-22 10:14|No Valid Permit Displayed|South Stadium|NE 10V746
EF0405665|2014-10-22 10:16|No Valid Permit Displayed|Harper Schramm Smith|NE 37C162
EF0804867|2014-10-22 10:18|Parking in Unauthorized Area|South Stadium|NE 32E347
EF0405666|2014-10-22 10:22|Improper Display of Permit|Harper Schramm Smith|NE 46F652
EF0804868|2014-10-22 10:23|Expired Meter|South Stadium|NE RST566
EF0405667|2014-10-22 10:26|Parking in Unauthorized Area|Harper Schramm Smith|NE TGM090
EF0405668|2014-10-22 10:32|Parking in Unauthorized Area|Harper Schramm Smith|NE 41-1212
EF0405669|2014-10-22 10:34|Parking in Unauthorized Area|Harper Schramm Smith|KS 853FZR
EF0804869|2014-10-22 10:40|Parking in Unauthorized Area|North Stadium|OK 796FFW
EF0804870|2014-10-22 10:46|No Valid Permit Displayed|North Stadium|CA 8H19288
EF0405670|2014-10-22 11:03|Expired Meter|14th & W Street|NE TJN039
EF0405671|2014-10-22 11:05|Expired Meter|14th & W Street|NE 2U302462
EF0405672|2014-10-22 11:07|Expired Meter|14th & W Street|IL P793591
EF0405673|2014-10-22 11:09|Expired Meter|14th & W Street|LA VNL930
EF0405674|2014-10-22 11:10|Expired Meter|14th & W Street|NE 44D461
EF0405675|2014-10-22 11:12|Expired Meter|14th & W Street|NE TME412
EF0405676|2014-10-22 11:13|Expired Meter|14th & W Street|NE 17-1311
EF0405677|2014-10-22 11:14|Expired Meter|14th & W Street|NE 49E42
EF0405678|2014-10-22 11:15|Expired Meter|14th & W Street|NE TLC484
EF0604350|2014-10-22 11:15|Improper Parking|Andersen|NE RUV505
EF0405679|2014-10-22 11:18|Improper Parking|14th & W Street|NE SWE928
EF0405680|2014-10-22 11:32|Parking in Unauthorized Area|Harper Schramm Smith|NE RATSDUB
EF0804871|2014-10-22 11:37|No Valid Permit Displayed|Fleming Field Annex Bldg|NE 39E945
EF0405681|2014-10-22 11:38|No Valid Permit Displayed|Harper Schramm Smith|NE TME668
EF0804872|2014-10-22 11:39|No Valid Permit Displayed|Fleming Field Annex Bldg|NE TDD072
EF0604351|2014-10-22 11:40|Expired Meter|Union|NE TGI712
EF0804873|2014-10-22 11:41|No Valid Permit Displayed|Fleming Field Annex Bldg|NE 46F293
EF0604352|2014-10-22 11:42|Expired Meter|Union|NE TLZ346
EF0405682|2014-10-22 11:42|No Valid Permit Displayed|Harper Dining Center|NE TKP979
EF0804874|2014-10-22 11:47|No Valid Permit Displayed|Hardin Hall|NE TNU078
EF0804875|2014-10-22 11:49|No Valid Permit Displayed|Hardin Hall|NE 54A989
EF0804876|2014-10-22 11:56|Expired Meter|Hardin Hall|CO 532REI
EF0704687|2014-10-22 11:58|No Valid Permit Displayed|14th & Avery Parking Garage|NE TEB098
EF0704688|2014-10-22 12:09|Expired Meter|Sapp Drive|IA CRR773
EF0704689|2014-10-22 12:10|Expired Meter|Sapp Drive|NE TAH196
EF0804877|2014-10-22 12:13|No Valid Permit Displayed|35th Street|KS 210EYG
EF0804878|2014-10-22 12:19|No Valid Permit Displayed|Activities|NE TAT106
EF0804879|2014-10-22 12:23|Expired Meter|Activities|NE SGK087
EF0804880|2014-10-22 12:25|Expired Meter|Activities|NE TGN960
EF0804881|2014-10-22 12:34|No Valid Permit Displayed|Tractor Test Museum|NE 29T591
EF0804882|2014-10-22 12:45|Expired Meter|East Union|NE 8-20395
EF0804883|2014-10-22 12:59|No Valid Permit Displayed|Judging Pavilion|NE 31F293
EF0804884|2014-10-22 13:02|No Valid Permit Displayed|Judging Pavilion|NE 6A5807
EF0704690|2014-10-22 13:03|No Valid Permit Displayed|19th Street/R-U Street|NE TAW691
EF0804885|2014-10-22 13:14|No Valid Permit Displayed|Law on the Loop|NE TPL732
EF0704691|2014-10-22 13:18|Parking in Unauthorized Area|Pound Hall|NE RVA972
EF0704692|2014-10-22 13:19|Parking in Unauthorized Area|Pound Hall|NE TBR911
EF0405683|2014-10-22 13:48|No Valid Permit Displayed|Champions Club|NE RSM318
EF0704693|2014-10-22 13:49|Expired Meter|Abel|NE TML652
EF0704694|2014-10-22 13:51|Expired Meter|Abel|NE 8D1441
EF0704695|2014-10-22 13:52|Expired Meter|Abel|NE TKD033
EF0704696|2014-10-22 13:53|Expired Meter|Abel|NE 3B2926
EF0405684|2014-10-22 14:05|No Valid Permit Displayed|North Stadium|NE 42C274
EF0504950|2014-10-22 14:06|Expired Meter|Housing|CO 433JMN
EF0804886|2014-10-22 14:06|Parking in Unauthorized Area|Dental East|NE RUV239
EF0504951|2014-10-22 14:07|Expired Meter|Housing|NE 43J359
EF0704697|2014-10-22 14:08|Parking in Unauthorized Area|19th Street/R-U Street|CO 020YAZ
EF0405685|2014-10-22 14:10|No Valid Permit Displayed|North Stadium|CO 369PQS
EF0405686|2014-10-22 14:13|Parking in Unauthorized Area|North Stadium|NE 5D601
EF0804887|2014-10-22 14:13|No Valid Permit Displayed|Dental East|NE 2-1030
EF0504952|2014-10-22 14:13|Parking in Unauthorized Area|Harper Schramm Smith|NE SJF289
EF0405687|2014-10-22 14:16|Parking in Unauthorized Area|North Stadium|NE 66-E98
EF0504953|2014-10-22 14:25|Parking in Unauthorized Area|14th & W Street|WI 236LZU
EF0305230|2014-10-22 14:29|Improper Parking|Stadium Drive Parking Garage|MO OKV470
EF0704698|2014-10-22 14:30|No Valid Permit Displayed|900 N 22nd Street [East]|NE 8F1102
EF0704699|2014-10-22 14:36|Parking in Unauthorized Area|900 N 22nd Street [East]|SD 2TS444
EF0405688|2014-10-22 14:36|Expired Meter|Sapp Drive|NE SXM729
